N,P,K,temperature,humidity,ph,rainfall,PlantGrown,ReleaseRate,PolymerCombinations 
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,Masoor,0.8, '8.00mL AA+ NR/PVA(6:4)'
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,Wheat,3, '6.00mL AA+ NR/PVA(2:8)'
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,Onion,8, '8.00mL AA+ NR/PVA(2:8)'
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,Wheat,0.05, '6.00mL AA+ NR/PVA(8:2)'
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,Cabbage,0.007, '6.00mL AA+ NR/PVA(9:1)'
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,sunflower,0.09, '8.00mL AA+ NR/PVA(8:2)'
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,Moong,2, '8.00mL AA+ NR/PVA(2:8)'
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,Cabbage,0.005, '6.00mL AA+ NR/PVA(9:1)'
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,Cucumber,0.007, '6.00mL AA+ NR/PVA(9:1)'
31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,Masoor,0.04, '8.00mL AA+ NR/PVA(8:2)'
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,Chana,6, '8.00mL AA+ NR/PVA(2:8)'
39,139,201,41.18664903,81.01783402,5.539980812,68.68895899,Wheat,3, '8.00mL AA+ NR/PVA(2:8)'
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,Broccoli,3, '8.00mL AA+ NR/PVA(2:8)'
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,Cauliflower,0.3, '6.00mL AA+ NR/PVA(6:4)'
32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,Onion,0.2, '6.00mL AA+ NR/PVA(6:4)'
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,Strawberries,0.008, '8.00mL AA+ NR/PVA(9:1)'
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,Castor,0.009, '6.00mL AA+ NR/PVA(9:1)'
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,Strawberries,0.06, '6.00mL AA+ NR/PVA(8:2)'
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,Lettuce,6, '6.00mL AA+ NR/PVA(2:8)'
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,Coffee,0.04, '6.00mL AA+ NR/PVA(8:2)'
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,Strawberries,0.009, '6.00mL AA+ NR/PVA(9:1)'
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,Rice,0.05, '8.00mL AA+ NR/PVA(8:2)'
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,Moong,0.5, '8.00mL AA+ NR/PVA(6:4)'
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,Oranges,0.7, '6.00mL AA+ NR/PVA(6:4)'
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,Lettuce,0.06, '8.00mL AA+ NR/PVA(8:2)'
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,Wheat,0.05, '6.00mL AA+ NR/PVA(8:2)'
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,Cabbage,0.08, '6.00mL AA+ NR/PVA(8:2)'
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,Sesame,0.2, '8.00mL AA+ NR/PVA(6:4)'
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,Banana,0.09, '8.00mL AA+ NR/PVA(8:2)'
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,Oranges,0.007, '8.00mL AA+ NR/PVA(9:1)'
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,Grapes,0.02, '6.00mL AA+ NR/PVA(8:2)'
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,Coffee,0.04, '8.00mL AA+ NR/PVA(8:2)'
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,Apple,5, '8.00mL AA+ NR/PVA(2:8)'
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,Groundnut,0.01, '6.00mL AA+ NR/PVA(8:2)'
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,Wheat,0.006, '6.00mL AA+ NR/PVA(9:1)'
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,Wheat,0.001, '6.00mL AA+ NR/PVA(9:1)'
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,Tomato,2, '8.00mL AA+ NR/PVA(2:8)'
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,Grapes,0.009, '6.00mL AA+ NR/PVA(9:1)'
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,Potato,0.7, '8.00mL AA+ NR/PVA(6:4)'
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,Soybean,0.2, '8.00mL AA+ NR/PVA(6:4)'
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,Tomato,0.01, '8.00mL AA+ NR/PVA(8:2)'
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,Broccoli,3, '8.00mL AA+ NR/PVA(2:8)'
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,Sesame,0.005, '8.00mL AA+ NR/PVA(9:1)'
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,Cauliflower,0.08, '6.00mL AA+ NR/PVA(8:2)'
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,Watermelon,0.6, '8.00mL AA+ NR/PVA(6:4)'
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,Tea,0.04, '6.00mL AA+ NR/PVA(8:2)'
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,Moong,0.03, '8.00mL AA+ NR/PVA(8:2)'
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,Pears,0.06, '6.00mL AA+ NR/PVA(8:2)'
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,sunflower,0.7, '6.00mL AA+ NR/PVA(6:4)'
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,Apple,0.005, '8.00mL AA+ NR/PVA(9:1)'
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,sunflower,0.003, '6.00mL AA+ NR/PVA(9:1)'
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,sunflower,0.005, '8.00mL AA+ NR/PVA(9:1)'
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,Spinach,0.6, '6.00mL AA+ NR/PVA(6:4)'
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,Masoor,0.04, '6.00mL AA+ NR/PVA(8:2)'
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,Tobacco,6, '8.00mL AA+ NR/PVA(2:8)'
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,Coffee,0.009, '6.00mL AA+ NR/PVA(9:1)'
6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,Rajma,3, '8.00mL AA+ NR/PVA(2:8)'
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,Arhar,0.009, '8.00mL AA+ NR/PVA(9:1)'
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,Sugarcane,0.05, '6.00mL AA+ NR/PVA(8:2)'
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,Cauliflower,0.09, '8.00mL AA+ NR/PVA(8:2)'
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,Spinach,0.006, '6.00mL AA+ NR/PVA(9:1)'
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,Tea,0.03, '6.00mL AA+ NR/PVA(8:2)'
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,Pears,0.07, '6.00mL AA+ NR/PVA(8:2)'
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,Pumpkins,0.09, '8.00mL AA+ NR/PVA(8:2)'
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,Oranges,0.001, '6.00mL AA+ NR/PVA(9:1)'
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,Lettuce,0.8, '6.00mL AA+ NR/PVA(6:4)'
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,Tobacco,0.06, 'F4'
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,Jute,0.01, '6.00mL AA+ NR/PVA(8:2)'
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,Coffee,0.003, '6.00mL AA+ NR/PVA(9:1)'
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,Watermelon,6, '6.00mL AA+ NR/PVA(2:8)'
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,Tobacco,0.06, '6.00mL AA+ NR/PVA(8:2)'
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,Rice,0.002, '6.00mL AA+ NR/PVA(9:1)'
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,Tobacco,0.02, 'F4'
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,Strawberries,0.004, '6.00mL AA+ NR/PVA(9:1)'
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,Spinach,4, 'F2'
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,Melons,0.007, '6.00mL AA+ NR/PVA(9:1)'
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,Sesame,0.01, '6.00mL AA+ NR/PVA(8:2)'
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,Lobia,0.06, 'F4'
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,Groundnut,0.6, 'F3'
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,Watermelon,0.008, 'F5'
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,Wheat,0.04, 'F4'
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,Watermelon,0.01, '6.00mL AA+ NR/PVA(8:2)'
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,Urad,0.007, '6.00mL AA+ NR/PVA(9:1)'
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,Carrots,7, '6.00mL AA+ NR/PVA(2:8)'
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,Strawberries,0.7, '6.00mL AA+ NR/PVA(6:4)'
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,Pumpkins,8, 'F2'
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,Tobacco,0.06, '6.00mL AA+ NR/PVA(8:2)'
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,Spinach,0.1, 'F3'
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,Cabbage,0.8, '6.00mL AA+ NR/PVA(6:4)'
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,Onion,4, '6.00mL AA+ NR/PVA(2:8)'
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,Groundnut,1, '6.00mL AA+ NR/PVA(2:8)'
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,Tea,6, '6.00mL AA+ NR/PVA(2:8)'
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,Soybean,0.004, '6.00mL AA+ NR/PVA(9:1)'
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,Sesame,0.4, '6.00mL AA+ NR/PVA(6:4)'
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,Tea,1, '6.00mL AA+ NR/PVA(2:8)'
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,Onion,2, '6.00mL AA+ NR/PVA(2:8)'
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,Cauliflower,0.001, 'F5'
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,mustard,0.001, 'F5'
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,Oranges,0.05, '6.00mL AA+ NR/PVA(8:2)'
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,Rice,0.8, '6.00mL AA+ NR/PVA(6:4)'
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,mustard,0.3, '6.00mL AA+ NR/PVA(6:4)'
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,Tomato,0.08, '6.00mL AA+ NR/PVA(8:2)'
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,Watermelon,0.01, 'F4'
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,Urad,0.008, '6.00mL AA+ NR/PVA(9:1)'
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,Linseed,0.6, '6.00mL AA+ NR/PVA(6:4)'
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,Cauliflower,3, 'F2'
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,Jute,0.09, 'F4'
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,Strawberries,0.6, 'F3'
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,Sesame,0.006, '6.00mL AA+ NR/PVA(9:1)'
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,Spinach,0.08, '6.00mL AA+ NR/PVA(8:2)'
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,Tea,0.08, 'F4'
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,Grapes,4, '6.00mL AA+ NR/PVA(2:8)'
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,Cucumber,0.01, '6.00mL AA+ NR/PVA(8:2)'
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,Banana,4, 'F2'
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,Wheat,0.8, '6.00mL AA+ NR/PVA(6:4)'
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,Chana,0.5, 'F3'
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,Moong,1, '6.00mL AA+ NR/PVA(2:8)'
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,Lettuce,0.04, '6.00mL AA+ NR/PVA(8:2)'
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,Cauliflower,0.3, 'F3'
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,Lettuce,0.09, 'F4'
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,Grapes,0.06, '6.00mL AA+ NR/PVA(8:2)'
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,Pears,0.5, 'F3'
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,Castor,0.8, '6.00mL AA+ NR/PVA(6:4)'
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,mustard,0.8, '6.00mL AA+ NR/PVA(6:4)'
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,Banana,0.001, 'F5'
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,Rice,0.3, 'F3'
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,Urad,0.008, 'F5'
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,Wheat,0.02, '6.00mL AA+ NR/PVA(8:2)'
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,Banana,1, '6.00mL AA+ NR/PVA(2:8)'
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,Pumpkins,0.04, '6.00mL AA+ NR/PVA(8:2)'
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,Potato,0.8, 'F3'
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,Carrots,0.3, 'F3'
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,Wheat,0.2, 'F3'
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,Tomato,0.04, 'F4'
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,Onion,0.6, '6.00mL AA+ NR/PVA(6:4)'
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,Watermelon,0.009, '6.00mL AA+ NR/PVA(9:1)'
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,Tea,0.008, '6.00mL AA+ NR/PVA(9:1)'
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,Tea,0.05, 'F4'
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,Cucumber,0.01, '6.00mL AA+ NR/PVA(8:2)'
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,Broccoli,0.8, 'F3'
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,Wheat,3, '6.00mL AA+ NR/PVA(2:8)'
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,Pears,0.04, '6.00mL AA+ NR/PVA(8:2)'
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,Chana,8, '6.00mL AA+ NR/PVA(2:8)'
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,Sesame,0.3, '6.00mL AA+ NR/PVA(6:4)'
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,Melons,4, 'F2'
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,Coffee,0.03, '6.00mL AA+ NR/PVA(8:2)'
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,Tobacco,0.5, '6.00mL AA+ NR/PVA(6:4)'
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,Coffee,0.003, '6.00mL AA+ NR/PVA(9:1)'
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,Cauliflower,0.009, 'F5'
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,Wheat,0.3, 'F3'
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,Pumpkins,4, '6.00mL AA+ NR/PVA(2:8)'
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,Chana,0.007, 'F5'
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,Pears,0.08, '6.00mL AA+ NR/PVA(8:2)'
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,Watermelon,0.06, '6.00mL AA+ NR/PVA(8:2)'
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,Tomato,0.005, '6.00mL AA+ NR/PVA(9:1)'
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,Grapes,0.05, '6.00mL AA+ NR/PVA(8:2)'
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,Soybean,0.003, '6.00mL AA+ NR/PVA(9:1)'
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,Pears,0.007, 'F5'
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,Onion,0.02, '6.00mL AA+ NR/PVA(8:2)'
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,Groundnut,0.008, '6.00mL AA+ NR/PVA(9:1)'
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,Sesame,2, '6.00mL AA+ NR/PVA(2:8)'
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,Broccoli,0.08, '6.00mL AA+ NR/PVA(8:2)'
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,Grapes,0.004, '6.00mL AA+ NR/PVA(9:1)'
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,Coffee,0.4, 'F3'
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,Apple,0.008, '8.00mL AA+ NR/PVA(9:1)'
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,sunflower,0.5, '8.00mL AA+ NR/PVA(6:4)'
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,Chana,0.9, '8.00mL AA+ NR/PVA(6:4)'
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,Wheat,0.009, '8.00mL AA+ NR/PVA(9:1)'
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,Carrots,4, '8.00mL AA+ NR/PVA(2:8)'
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,Strawberries,0.004, '8.00mL AA+ NR/PVA(9:1)'
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,Oranges,0.08, '8.00mL AA+ NR/PVA(8:2)'
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,Wheat,0.03, '8.00mL AA+ NR/PVA(8:2)'
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,Lobia,0.009, '8.00mL AA+ NR/PVA(9:1)'
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,Broccoli,6, '8.00mL AA+ NR/PVA(2:8)'
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,Chana,1, '8.00mL AA+ NR/PVA(2:8)'
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,Cabbage,0.08, '8.00mL AA+ NR/PVA(8:2)'
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,Oranges,0.08, '8.00mL AA+ NR/PVA(8:2)'
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,Carrots,6, '8.00mL AA+ NR/PVA(2:8)'
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,Grapes,4, '8.00mL AA+ NR/PVA(2:8)'
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,mustard,7, '8.00mL AA+ NR/PVA(2:8)'
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,Castor,0.6, '8.00mL AA+ NR/PVA(6:4)'
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,Strawberries,0.07, '8.00mL AA+ NR/PVA(8:2)'
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,Broccoli,0.08, '8.00mL AA+ NR/PVA(8:2)'
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,Cabbage,0.08, '8.00mL AA+ NR/PVA(8:2)'
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,Tobacco,0.007, '8.00mL AA+ NR/PVA(9:1)'
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,Carrots,0.4, '8.00mL AA+ NR/PVA(6:4)'
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,Linseed,0.7, '8.00mL AA+ NR/PVA(6:4)'
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,Wheat,0.004, '8.00mL AA+ NR/PVA(9:1)'
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,Tomato,0.008, '8.00mL AA+ NR/PVA(9:1)'
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,Melons,0.6, '8.00mL AA+ NR/PVA(6:4)'
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,Pears,0.6, '8.00mL AA+ NR/PVA(6:4)'
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,Wheat,0.05, '8.00mL AA+ NR/PVA(8:2)'
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,Cabbage,0.02, '8.00mL AA+ NR/PVA(8:2)'
16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,Linseed,0.06, '8.00mL AA+ NR/PVA(8:2)'
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,Tomato,0.007, '8.00mL AA+ NR/PVA(9:1)'
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,Oranges,0.3, '8.00mL AA+ NR/PVA(6:4)'
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,Lettuce,0.007, '8.00mL AA+ NR/PVA(9:1)'
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,Castor,0.5, '8.00mL AA+ NR/PVA(6:4)'
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,Tobacco,0.02, '8.00mL AA+ NR/PVA(8:2)'
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,Castor,0.008, '8.00mL AA+ NR/PVA(9:1)'
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,Coffee,0.09, '8.00mL AA+ NR/PVA(8:2)'
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,Pears,0.002, '8.00mL AA+ NR/PVA(9:1)'
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,Tobacco,0.1, '8.00mL AA+ NR/PVA(6:4)'
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,Carrots,0.002, '8.00mL AA+ NR/PVA(9:1)'
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,Grapes,0.1, '8.00mL AA+ NR/PVA(6:4)'
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,Sugarcane,0.005, '8.00mL AA+ NR/PVA(9:1)'
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,sunflower,0.1, '8.00mL AA+ NR/PVA(6:4)'
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,Grapes,0.6, '8.00mL AA+ NR/PVA(6:4)'
27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,Carrots,0.6, '8.00mL AA+ NR/PVA(6:4)'
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,Tea,0.08, '8.00mL AA+ NR/PVA(8:2)'
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,Spinach,0.3, '8.00mL AA+ NR/PVA(6:4)'
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,Coffee,0.7, '8.00mL AA+ NR/PVA(6:4)'
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,Arhar,3, '8.00mL AA+ NR/PVA(2:8)'
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,Urad,6, '8.00mL AA+ NR/PVA(2:8)'
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,Soybean,0.06, '8.00mL AA+ NR/PVA(8:2)'
3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,Tobacco,0.05, '8.00mL AA+ NR/PVA(8:2)'
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,Watermelon,0.09, '8.00mL AA+ NR/PVA(8:2)'
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,Grapes,0.002, '8.00mL AA+ NR/PVA(9:1)'
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,Pears,4, '8.00mL AA+ NR/PVA(2:8)'
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,Pears,0.01, '8.00mL AA+ NR/PVA(8:2)'
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,Sugarcane,0.02, '8.00mL AA+ NR/PVA(8:2)'
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,Melons,0.5, '8.00mL AA+ NR/PVA(6:4)'
12,63,17,18.358923,19.37703396,5.717143397,138.414764,Cauliflower,5, '8.00mL AA+ NR/PVA(2:8)'
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,Lobia,0.9, '8.00mL AA+ NR/PVA(6:4)'
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,Melons,0.9, '8.00mL AA+ NR/PVA(6:4)'
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,Chana,0.5, '8.00mL AA+ NR/PVA(6:4)'
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,mustard,0.3, '8.00mL AA+ NR/PVA(6:4)'
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,Potato,0.005, '8.00mL AA+ NR/PVA(9:1)'
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,Rajma,0.007, '8.00mL AA+ NR/PVA(9:1)'
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,Tea,5, '8.00mL AA+ NR/PVA(2:8)'
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,Soybean,0.07, '8.00mL AA+ NR/PVA(8:2)'
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,Banana,0.4, '8.00mL AA+ NR/PVA(6:4)'
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,Potato,0.01, '8.00mL AA+ NR/PVA(8:2)'
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,Masoor,5, '8.00mL AA+ NR/PVA(2:8)'
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,Jute,0.6, '8.00mL AA+ NR/PVA(6:4)'
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,Chana,0.9, '8.00mL AA+ NR/PVA(6:4)'
